url,used
https://www.transfermarkt.com/nicolo-rovella/profil/spieler/525704,FALSE
https://www.transfermarkt.com/endrick/profil/spieler/971570,FALSE
https://www.transfermarkt.com/enzo-fernandez/profil/spieler/648195,FALSE
https://www.transfermarkt.com/enzo-millot/profil/spieler/569366,FALSE
https://www.transfermarkt.com/erling-haaland/profil/spieler/418560,FALSE
https://www.transfermarkt.com/marcos-senesi/profil/spieler/469781,FALSE
https://www.transfermarkt.com/estevao/profil/spieler/1056993,FALSE
https://www.transfermarkt.com/ethan-nwaneri/profil/spieler/890719,FALSE
https://www.transfermarkt.com/cheick-doucoure/profil/spieler/543387,FALSE
https://www.transfermarkt.com/kevin-schade/profil/spieler/473050,FALSE
https://www.transfermarkt.com/evanilson/profil/spieler/711337,FALSE
https://www.transfermarkt.com/wesley-fofana/profil/spieler/475411,FALSE
https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578,FALSE
https://www.transfermarkt.com/ezri-konsa/profil/spieler/413403,FALSE
https://www.transfermarkt.com/fabian-ruiz/profil/spieler/350219,FALSE
https://www.transfermarkt.com/georges-mikautadze/profil/spieler/729814,FALSE
https://www.transfermarkt.com/aitor-paredes/profil/spieler/591916,FALSE
https://www.transfermarkt.com/ismaila-sarr/profil/spieler/410225,FALSE
https://www.transfermarkt.com/federico-dimarco/profil/spieler/198116,FALSE
https://www.transfermarkt.com/paul-nebel/profil/spieler/503160,FALSE
https://www.transfermarkt.com/federico-valverde/profil/spieler/369081,FALSE
https://www.transfermarkt.com/nathan-collins/profil/spieler/469050,FALSE
https://www.transfermarkt.com/facundo-medina/profil/spieler/474800,FALSE
https://www.transfermarkt.com/fermin-lopez/profil/spieler/636703,FALSE
https://www.transfermarkt.com/ferran-torres/profil/spieler/398184,FALSE
https://www.transfermarkt.com/jhon-lucumi/profil/spieler/413565,FALSE
https://www.transfermarkt.com/florian-wirtz/profil/spieler/598577,FALSE
https://www.transfermarkt.com/joao-palhinha/profil/spieler/257455,FALSE
https://www.transfermarkt.com/francisco-trincao/profil/spieler/412669,FALSE
https://www.transfermarkt.com/guglielmo-vicario/profil/spieler/286047,FALSE
https://www.transfermarkt.com/bafode-diakite/profil/spieler/463605,FALSE
https://www.transfermarkt.com/frenkie-de-jong/profil/spieler/326330,FALSE
https://www.transfermarkt.com/santiago-gimenez/profil/spieler/552955,FALSE
https://www.transfermarkt.com/gabriel-magalhaes/profil/spieler/435338,FALSE
https://www.transfermarkt.com/gabriel-martinelli/profil/spieler/655488,FALSE
https://www.transfermarkt.com/arnaud-kalimuendo/profil/spieler/585959,FALSE
https://www.transfermarkt.com/nico-gonzalez/profil/spieler/486031,FALSE
https://www.transfermarkt.com/gavi/profil/spieler/646740,FALSE
https://www.transfermarkt.com/yuri-alberto/profil/spieler/489893,FALSE
https://www.transfermarkt.com/georginio-rutter/profil/spieler/538977,FALSE
https://www.transfermarkt.com/christopher-nkunku/profil/spieler/344381,FALSE
https://www.transfermarkt.com/geovany-quenda/profil/spieler/1138758,FALSE
https://www.transfermarkt.com/mile-svilar/profil/spieler/338670,FALSE
https://www.transfermarkt.com/taty-castellanos/profil/spieler/522784,FALSE
https://www.transfermarkt.com/federico-gatti/profil/spieler/509022,FALSE
https://www.transfermarkt.com/gianluigi-donnarumma/profil/spieler/315858,FALSE
https://www.transfermarkt.com/randal-kolo-muani/profil/spieler/487969,FALSE
https://www.transfermarkt.com/giorgio-scalvini/profil/spieler/571604,FALSE
https://www.transfermarkt.com/giuliano-simeone/profil/spieler/742201,FALSE
https://www.transfermarkt.com/goncalo-inacio/profil/spieler/549006,FALSE
https://www.transfermarkt.com/goncalo-ramos/profil/spieler/550550,FALSE
https://www.transfermarkt.com/gregor-kobel/profil/spieler/257814,FALSE
https://www.transfermarkt.com/bart-verbruggen/profil/spieler/565093,FALSE
https://www.transfermarkt.com/alejandro-grimaldo/profil/spieler/193082,FALSE
https://www.transfermarkt.com/harry-kane/profil/spieler/132098,FALSE
https://www.transfermarkt.com/harvey-barnes/profil/spieler/398065,FALSE
https://www.transfermarkt.com/vitor-reis/profil/spieler/1005575,FALSE
https://www.transfermarkt.com/donyell-malen/profil/spieler/326029,FALSE
https://www.transfermarkt.com/hugo-ekitike/profil/spieler/709726,FALSE
https://www.transfermarkt.com/hugo-larsson/profil/spieler/931838,FALSE
https://www.transfermarkt.com/lucas-beraldo/profil/spieler/872171,FALSE
https://www.transfermarkt.com/galeno/profil/spieler/454121,FALSE
https://www.transfermarkt.com/ibrahima-konate/profil/spieler/357119,FALSE
https://www.transfermarkt.com/igor-paixao/profil/spieler/653610,FALSE
https://www.transfermarkt.com/elye-wahi/profil/spieler/659542,FALSE
https://www.transfermarkt.com/ilya-zabarnyi/profil/spieler/659089,FALSE
https://www.transfermarkt.com/amine-gouiri/profil/spieler/418659,FALSE
https://www.transfermarkt.com/jakub-kiwior/profil/spieler/425918,FALSE
https://www.transfermarkt.com/dilane-bakwa/profil/spieler/540664,FALSE
https://www.transfermarkt.com/rodrigo-de-paul/profil/spieler/255901,FALSE
https://www.transfermarkt.com/joachim-andersen/profil/spieler/260827,FALSE
https://www.transfermarkt.com/conrad-harder/profil/spieler/807386,FALSE
https://www.transfermarkt.com/theo-hernandez/profil/spieler/339808,FALSE
https://www.transfermarkt.com/mason-mount/profil/spieler/346483,FALSE
https://www.transfermarkt.com/manuel-akanji/profil/spieler/284730,FALSE
https://www.transfermarkt.com/jamal-musiala/profil/spieler/580195,FALSE
https://www.transfermarkt.com/james-maddison/profil/spieler/294057,FALSE
https://www.transfermarkt.com/martin-baturina/profil/spieler/580451,FALSE
https://www.transfermarkt.com/jamie-gittens/profil/spieler/670882,FALSE
https://www.transfermarkt.com/jan-paul-van-hecke/profil/spieler/576314,FALSE
https://www.transfermarkt.com/jarrad-branthwaite/profil/spieler/661053,FALSE
https://www.transfermarkt.com/jarrod-bowen/profil/spieler/314875,FALSE
https://www.transfermarkt.com/pietro-comuzzo/profil/spieler/746712,FALSE
https://www.transfermarkt.com/javi-guerra/profil/spieler/834764,FALSE
https://www.transfermarkt.com/evan-ndicka/profil/spieler/371149,FALSE
https://www.transfermarkt.com/pedro/profil/spieler/432895,FALSE
https://www.transfermarkt.com/jeremie-frimpong/profil/spieler/484547,FALSE
https://www.transfermarkt.com/jeremy-doku/profil/spieler/486049,FALSE
https://www.transfermarkt.com/mikel-jauregizar/profil/spieler/938729,FALSE
https://www.transfermarkt.com/jhon-duran/profil/spieler/649317,FALSE
https://www.transfermarkt.com/romelu-lukaku/profil/spieler/96341,FALSE
https://www.transfermarkt.com/antonio-nusa/profil/spieler/894914,FALSE
https://www.transfermarkt.com/radu-dragusin/profil/spieler/568559,FALSE
https://www.transfermarkt.com/joao-gomes/profil/spieler/735570,FALSE
https://www.transfermarkt.com/joao-neves/profil/spieler/670681,FALSE
https://www.transfermarkt.com/anatoliy-trubin/profil/spieler/537844,FALSE
https://www.transfermarkt.com/joao-pedro/profil/spieler/626724,FALSE
https://www.transfermarkt.com/josip-sutalo/profil/spieler/371001,FALSE
https://www.transfermarkt.com/facundo-buonanotte/profil/spieler/983989,FALSE
https://www.transfermarkt.com/danilo/profil/spieler/808509,FALSE
https://www.transfermarkt.com/joelinton/profil/spieler/333241,FALSE
https://www.transfermarkt.com/evann-guessand/profil/spieler/500689,FALSE
https://www.transfermarkt.com/franco-mastantuono/profil/spieler/1057316,FALSE
https://www.transfermarkt.com/konrad-laimer/profil/spieler/223967,FALSE
https://www.transfermarkt.com/alberto-moleiro/profil/spieler/733576,FALSE
https://www.transfermarkt.com/vitor-roque/profil/spieler/943837,FALSE
https://www.transfermarkt.com/jonathan-david/profil/spieler/533738,FALSE
https://www.transfermarkt.com/manuel-locatelli/profil/spieler/265088,FALSE
https://www.transfermarkt.com/zeno-debast/profil/spieler/548193,FALSE
https://www.transfermarkt.com/jorrel-hato/profil/spieler/904802,FALSE
https://www.transfermarkt.com/joshua-kimmich/profil/spieler/161056,FALSE
https://www.transfermarkt.com/douglas-luiz/profil/spieler/447661,FALSE
https://www.transfermarkt.com/josip-stanisic/profil/spieler/483046,FALSE
https://www.transfermarkt.com/virgil-van-dijk/profil/spieler/139208,FALSE
https://www.transfermarkt.com/josko-gvardiol/profil/spieler/475959,FALSE
https://www.transfermarkt.com/jude-bellingham/profil/spieler/581678,FALSE
https://www.transfermarkt.com/jules-kounde/profil/spieler/411975,FALSE
https://www.transfermarkt.com/julian-alvarez/profil/spieler/576024,FALSE
https://www.transfermarkt.com/marcos-llorente/profil/spieler/282411,FALSE
https://www.transfermarkt.com/lorenzo-lucca/profil/spieler/572265,FALSE
https://www.transfermarkt.com/jurrien-timber/profil/spieler/420243,FALSE
https://www.transfermarkt.com/justin-kluivert/profil/spieler/330659,FALSE
https://www.transfermarkt.com/kai-havertz/profil/spieler/309400,FALSE
https://www.transfermarkt.com/luiz-henrique/profil/spieler/800175,FALSE
